C3114	['Q5958765']
C39784	['Q56014616']
C43345	['Q56014610']
C4856	['Q56014505']
C5347	['Q56014528']
C9276	['Q56014677']
C9321	['Q56014512']
C5053	['Q56014695']
C8183	['Q55780183']
C4248	['Q4682941']
C84277	['Q55784008']
C125484	['Q1827028']
C36082	['Q55790828']
C3674	['Q55950123']
C3745	['Q53705006']
C40133	['Q56014545']
C3708	['Q18555254']
C35257	['Q2028015', 'Q32136975']
C84670	['Q1783645']
C101201	['Q54972151']
C4364	['Q56014501']
C4874	['Q56014526']
C50714	['Q21401940']
C5105	['Q18553519']
C5277	['Q56014666']
C5728	['Q18557372']
C6913	['Q18557990']
C3990	['Q3508611']
C84783	['Q5957519']
C4412	['Q56014523']
C129932	['Q4664900', 'Q55998573']
C84789	['Q55346072']
C7539	['Q18553852']
C27314	['Q19000618']
C3273	['Q7616509']
C3150	['Q13641482']
C3234	['Q18555143']
C4961	['Q55789494']
C133887	['Q55788880']
C4740	['Q55785609']
C4825	['Q18558027']
C5942	['Q55780124']
C9090	['Q55790818']
C5778	['Q55950127']
C3406	['Q56014516']
C36529	['Q53705022']
C4361	['Q56014506']
C85191	['Q55998746']
C35211	['Q18553712']
C37262	['Q18553712']
C3274	['Q1935832']
C79777	['Q1878682']
C6934	['Q18555074']
C7542	['Q18553335']
C84764	['Q56013817']
C6287	['Q55950126']
C142082	['Q55788365']
C9341	['Q56014124']
C2862	['Q3857106']
C42080	['Q55790814']
C84554	['Q4394144']
C40077	['Q19000516']
C8985	['Q18556809']
C8987	['Q18556809']
C9283	['Q18557990']
C4126	['Q55780066']
C26769	['Q7562539']
C3357	['Q56014660']
C132224	['Q55345773']
C40023	['Q55950137']
C4800	['Q56014503']
C75467	['Q15270307']
C3211	['Q18557998']
C9089	['Q55790817']
C3375	['Q56014663']
C35002	['Q66057173']
C5517	['Q55780006']
C5751	['Q55787937']
C7016	['Q55786398']
C8997	['Q5370230']
C27824	['Q18557998']
C3184	['Q18556895']
C6920	['Q13026837']
C7633	['Q18554904']
C3871	['Q55779968']
C2949	['Q56014510']
C4127	['Q56014547']
C35749	['Q55790921']
C3325	['Q56014508']
C3185	['Q32136782']
C3816	['Q17010866']
C6434	['Q56014486']
C5908	['Q55789459']
C8884	['Q56014676']
